975,Palto,Nikolay Vasilievich Gogol,KARBON KİTAPLAR,20,https://img.kitapyurdu.com/v1/getImage/fn:5764984/wi:100/wh:true,used,Romance,4,65,0
976,Waldo Sen Neden Burada Değilsin,İsmet Özel,TİYO YAYINLARI,50,https://img.kitapyurdu.com/v1/getImage/fn:9817587/wi:100/wh:true,NEW,Mystery,4,21,0
977,Araba Sevdası (Cep Boy) (Tam Metin),Recaizade Mahmut Ekrem,KARBON KİTAPLAR,7,https://img.kitapyurdu.com/v1/getImage/fn:11372196/wi:100/wh:true,used,Mystery,5,83,1
978,Sınırlar & Hayatınızı Kontrol Etmek İçin Ne Zaman Evet Nasıl Hayır Demelisiniz,John Townsend,DİYOJEN YAYINCILIK,49,https://img.kitapyurdu.com/v1/getImage/fn:11439786/wi:100/wh:true,used,Fiction,4,86,0
979,Büyük Atatürk'ten Küçük Öyküler 3,Süleyman Bulut,CAN ÇOCUK YAYINLARI,32,https://img.kitapyurdu.com/v1/getImage/fn:11478275/wi:100/wh:true,used,Romance,8,8,0
980,2022 KPSS Tarihin Pusulası Konu Anlatımı ,İsmail Adıgüzel,DOĞRU TERCİH YAYINLARI,139,https://img.kitapyurdu.com/v1/getImage/fn:11450772/wi:100/wh:true,NEW,Mystery,4,45,1
981,Gece Savaşları & 16. ve 17. Yüzyıllarda Cadılık ve Tarım Kültleri,Carlo Ginzburg,PİNHAN YAYINCILIK,60,https://img.kitapyurdu.com/v1/getImage/fn:11506375/wi:100/wh:true,NEW,Romance,3,91,0
982,Paranormal Hikayeler ,Işıl Işık,YEDİVEREN YAYINLARI,48,https://img.kitapyurdu.com/v1/getImage/fn:11290555/wi:100/wh:true,used,Mystery,1,4,0
983,Amat,İhsan Oktay Anar,İLETİŞİM YAYINLARI,49,https://img.kitapyurdu.com/v1/getImage/fn:11439039/wi:100/wh:true,used,Romance,5,65,1
984,Eski Dünyanın Yangını,Kalben,HOLDEN KİTAP,50,https://img.kitapyurdu.com/v1/getImage/fn:11504714/wi:100/wh:true,used,Fiction,8,46,1
985,Binboğalar Efsanesi,Yaşar Kemal,YAPI KREDİ YAYINLARI,38,https://img.kitapyurdu.com/v1/getImage/fn:7719909/wi:100/wh:true,NEW,Mystery,6,3,0
986,Zor Bir Ailede Büyümek & Geçmişi Onarmanın ve Hayatı Geri Kazanmanın Yolları,Susan Forward,İLETİŞİM YAYINLARI,64.5,https://img.kitapyurdu.com/v1/getImage/fn:11395134/wi:100/wh:true,NEW,Mystery,10,76,1
987,Çocuk Eğitiminde 100 Mucize Çözüm & Bağlanma-Uyku-Beslenme Problemlerine Çözümler,Hatice Kübra Tongar,HAYY KİTAP,35,https://img.kitapyurdu.com/v1/getImage/fn:1927314/wi:100/wh:true,used,Fiction,9,83,1
988,Yanlışlıkla Dünyanın Öbür Ucuna Uçan Çocuk,John Boyne,TUDEM YAYINEVİ,45,https://img.kitapyurdu.com/v1/getImage/fn:160904/wi:100/wh:true,used,Romance,10,88,0
989,Kutadgu Bilig (Karton Kapak),Yusuf Has Hacip,TÜRKİYE İŞ BANKASI KÜLTÜR YAYINLARI,28,https://img.kitapyurdu.com/v1/getImage/fn:1009098/wi:100/wh:true,used,Fantasy,4,27,1
990,Bir Dostluk Masalı,Susanna Isern,UÇANBALIK YAYINLARI,65,https://img.kitapyurdu.com/v1/getImage/fn:4704407/wi:100/wh:true,used,Science Fiction,1,23,0
991,Endülüs'te Bir Hafta,Rana Demiriz,TİMAŞ GENÇ,40,https://img.kitapyurdu.com/v1/getImage/fn:10997694/wi:100/wh:true,used,Fiction,8,31,1
992,Dil Belası - Dilin Afetleri,İmam Gazali,ÇELİK YAYINEVİ,39,https://img.kitapyurdu.com/v1/getImage/fn:11501990/wi:100/wh:true,NEW,Fiction,7,100,0
993,Çocukluğun Soğuk Geceleri,Tezer Özlü,YAPI KREDİ YAYINLARI,16,https://img.kitapyurdu.com/v1/getImage/fn:100191/wi:100/wh:true,NEW,Mystery,7,79,1
994,Leviathan,Thomas Hobbes,YAPI KREDİ YAYINLARI,75,https://img.kitapyurdu.com/v1/getImage/fn:60067/wi:100/wh:true,NEW,Science Fiction,4,73,0
995,Bir Yusuf Masalı (Ciltli),İsmet Özel,TİYO YAYINLARI,110,https://img.kitapyurdu.com/v1/getImage/fn:11399319/wi:100/wh:true,used,Fiction,9,4,0
996,Zihin Tuzakları & Kendine Yardım Kitabı,Serhat Yabancı,MONA,27,https://img.kitapyurdu.com/v1/getImage/fn:11476631/wi:100/wh:true,NEW,Romance,9,21,1
997,Ev Yapımı Sihirli Değnek ,Şermin Yaşar,ELMA YAYINEVİ,39,https://img.kitapyurdu.com/v1/getImage/fn:6364900/wi:100/wh:true,used,Fiction,4,51,0
998,İlk 12 Ayda Bebeğin Gelişimi Beslenmesi Oyunları,Hatice Kübra Tongar,HAYY KİTAP,50,https://img.kitapyurdu.com/v1/getImage/fn:3238476/wi:100/wh:true,used,Science Fiction,6,61,1
999,Ekmek Parası,Muzaffer İzgü,BİLGİ YAYINEVİ ÇOCUK KİTAPLARI,30,https://img.kitapyurdu.com/v1/getImage/fn:4935241/wi:100/wh:true,NEW,Romance,7,92,0
